time,unit_id,kind,event,task,wait_time,n,flight_id,t_start,src,dst,path,duration,charger,queue_time
647.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
647.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
647.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
647.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
647.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
647.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
647.0,FUEL_2,FUEL,dispatch_assigned,FUEL,,,FL023,,,,,,,
647.0,WATER_0,WATER,dispatch_assigned,WATER,,,FL023,,,,,,,
647.0,CLEAN_0,CLEAN,dispatch_assigned,CLEAN,,,FL023,,,,,,,
647.0,CATERING_1,CATERING,dispatch_assigned,CATERING,,,FL023,,,,,,,
647.0,BAGGAGE_2,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL023,,,,,,,
647.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
647.0,BAGGAGE_11,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL023,,,,,,,
647.5,GPU_0,GPU,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,FUEL_2,FUEL,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,WATER_0,WATER,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,CLEAN_0,CLEAN,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,CATERING_1,CATERING,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,BAGGAGE_2,BAGGAGE,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,BAGGAGE_11,BAGGAGE,travel_end,,,,FL023,647.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
647.5,GPU_0,GPU,gpu_arrived_signal,,,,FL023,,,,,,,
647.5,FUEL_2,FUEL,gpu_wait_over,,0.0,,FL023,,,,,,,
647.5,WATER_0,WATER,gpu_wait_over,,0.0,,FL023,,,,,,,
647.5,CLEAN_0,CLEAN,gpu_wait_over,,0.0,,FL023,,,,,,,
647.5,CATERING_1,CATERING,gpu_wait_over,,0.0,,FL023,,,,,,,
647.5,BAGGAGE_2,BAGGAGE,gpu_wait_over,,0.0,,FL023,,,,,,,
647.5,BAGGAGE_11,BAGGAGE,gpu_wait_over,,0.0,,FL023,,,,,,,
648.3,FUEL_0,FUEL,service_end,FUEL,,,FL021,633.3,,,,15.0,,
648.5999999999999,FUEL_0,FUEL,travel_end,,,,,648.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
649.4,WATER_2,WATER,service_end,WATER,,,FL022,639.4,,,,10.0,,
649.8,WATER_2,WATER,travel_end,,,,,649.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
653.3,BAGGAGE_6,BAGGAGE,service_end,BAGGAGE_OUT,,,FL021,633.3,,,,20.0,,
653.3,BAGGAGE_6,BAGGAGE,bag_out_done_signal,,,,FL021,,,,,,,
653.3,BAGGAGE_10,BAGGAGE,bag_out_wait_over,,20.0,,FL021,,,,,,,
653.5999999999999,BAGGAGE_6,BAGGAGE,travel_end,,,,,653.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
654.4,FUEL_4,FUEL,service_end,FUEL,,,FL022,639.4,,,,15.0,,
654.8,FUEL_4,FUEL,travel_end,,,,,654.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
655.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
655.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
655.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
655.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
655.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
655.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
655.0,FUEL_0,FUEL,dispatch_assigned,FUEL,,,FL024,,,,,,,
655.0,WATER_2,WATER,dispatch_assigned,WATER,,,FL024,,,,,,,
655.0,CLEAN_7,CLEAN,dispatch_assigned,CLEAN,,,FL024,,,,,,,
655.0,CATERING_4,CATERING,dispatch_assigned,CATERING,,,FL024,,,,,,,
655.0,BAGGAGE_6,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL024,,,,,,,
655.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
655.0,BAGGAGE_0,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL024,,,,,,,
655.5,GPU_6,GPU,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,FUEL_0,FUEL,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,WATER_2,WATER,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,CLEAN_7,CLEAN,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,CATERING_4,CATERING,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,BAGGAGE_6,BAGGAGE,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,BAGGAGE_0,BAGGAGE,travel_end,,,,FL024,655.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
655.5,GPU_6,GPU,gpu_arrived_signal,,,,FL024,,,,,,,
655.5,FUEL_0,FUEL,gpu_wait_over,,0.0,,FL024,,,,,,,
655.5,WATER_2,WATER,gpu_wait_over,,0.0,,FL024,,,,,,,
655.5,CLEAN_7,CLEAN,gpu_wait_over,,0.0,,FL024,,,,,,,
655.5,CATERING_4,CATERING,gpu_wait_over,,0.0,,FL024,,,,,,,
655.5,BAGGAGE_6,BAGGAGE,gpu_wait_over,,0.0,,FL024,,,,,,,
655.5,BAGGAGE_0,BAGGAGE,gpu_wait_over,,0.0,,FL024,,,,,,,
656.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
656.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
656.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
656.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
656.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
656.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
656.0,FUEL_4,FUEL,dispatch_assigned,FUEL,,,FL025,,,,,,,
656.0,WATER_3,WATER,dispatch_assigned,WATER,,,FL025,,,,,,,
656.0,CLEAN_3,CLEAN,dispatch_assigned,CLEAN,,,FL025,,,,,,,
656.0,CATERING_7,CATERING,dispatch_assigned,CATERING,,,FL025,,,,,,,
656.0,BAGGAGE_5,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL025,,,,,,,
656.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
656.0,BAGGAGE_3,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL025,,,,,,,
656.7,GPU_9,GPU,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,FUEL_4,FUEL,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,WATER_3,WATER,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,CLEAN_3,CLEAN,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,CATERING_7,CATERING,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,BAGGAGE_5,BAGGAGE,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,BAGGAGE_3,BAGGAGE,travel_end,,,,FL025,656.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
656.7,GPU_9,GPU,gpu_arrived_signal,,,,FL025,,,,,,,
656.7,FUEL_4,FUEL,gpu_wait_over,,0.0,,FL025,,,,,,,
656.7,WATER_3,WATER,gpu_wait_over,,0.0,,FL025,,,,,,,
656.7,CLEAN_3,CLEAN,gpu_wait_over,,0.0,,FL025,,,,,,,
656.7,CATERING_7,CATERING,gpu_wait_over,,0.0,,FL025,,,,,,,
656.7,BAGGAGE_5,BAGGAGE,gpu_wait_over,,0.0,,FL025,,,,,,,
656.7,BAGGAGE_3,BAGGAGE,gpu_wait_over,,0.0,,FL025,,,,,,,
657.5,WATER_0,WATER,service_end,WATER,,,FL023,647.5,,,,10.0,,
658.3,CLEAN_2,CLEAN,service_end,CLEAN,,,FL021,633.3,,,,25.0,,
658.3,CATERING_2,CATERING,service_end,CATERING,,,FL021,633.3,,,,25.0,,
658.3,WATER_0,WATER,travel_end,,,,,657.5,c4,charging_1,"[(0, 0), (-1, 0), (-1, 4), (-1, 6), (-2, 6)]",,,
658.3,WATER_0,WATER,charge_start,,,,,,,,,,charging_1,0.0
658.5999999999999,CLEAN_2,CLEAN,travel_end,,,,,658.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
658.5999999999999,CATERING_2,CATERING,travel_end,,,,,658.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
659.4,BAGGAGE_1,BAGGAGE,service_end,BAGGAGE_OUT,,,FL022,639.4,,,,20.0,,
659.4,BAGGAGE_1,BAGGAGE,bag_out_done_signal,,,,FL022,,,,,,,
659.4,BAGGAGE_4,BAGGAGE,bag_out_wait_over,,20.0,,FL022,,,,,,,
659.8,BAGGAGE_1,BAGGAGE,travel_end,,,,,659.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
662.5,FUEL_2,FUEL,service_end,FUEL,,,FL023,647.5,,,,15.0,,
663.0,FUEL_2,FUEL,travel_end,,,,,662.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
664.4,CLEAN_4,CLEAN,service_end,CLEAN,,,FL022,639.4,,,,25.0,,
664.4,CATERING_5,CATERING,service_end,CATERING,,,FL022,639.4,,,,25.0,,
664.8,CLEAN_4,CLEAN,travel_end,,,,,664.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
664.8,CATERING_5,CATERING,travel_end,,,,,664.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
665.5,WATER_2,WATER,service_end,WATER,,,FL024,655.5,,,,10.0,,
666.0,WATER_2,WATER,travel_end,,,,,665.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
666.7,WATER_3,WATER,service_end,WATER,,,FL025,656.7,,,,10.0,,
667.4000000000001,WATER_3,WATER,travel_end,,,,,666.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
667.5,BAGGAGE_2,BAGGAGE,service_end,BAGGAGE_OUT,,,FL023,647.5,,,,20.0,,
667.5,BAGGAGE_2,BAGGAGE,bag_out_done_signal,,,,FL023,,,,,,,
667.5,BAGGAGE_11,BAGGAGE,bag_out_wait_over,,20.0,,FL023,,,,,,,
668.0,BAGGAGE_2,BAGGAGE,travel_end,,,,,667.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
670.5,FUEL_0,FUEL,service_end,FUEL,,,FL024,655.5,,,,15.0,,
671.0,FUEL_0,FUEL,travel_end,,,,,670.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
671.7,FUEL_4,FUEL,service_end,FUEL,,,FL025,656.7,,,,15.0,,
672.4000000000001,FUEL_4,FUEL,travel_end,,,,,671.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
672.5,CLEAN_0,CLEAN,service_end,CLEAN,,,FL023,647.5,,,,25.0,,
672.5,CATERING_1,CATERING,service_end,CATERING,,,FL023,647.5,,,,25.0,,
673.0,CLEAN_0,CLEAN,travel_end,,,,,672.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
673.0,CATERING_1,CATERING,travel_end,,,,,672.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
673.3,BAGGAGE_10,BAGGAGE,service_end,BAGGAGE_IN,,,FL021,653.3,,,,20.0,,
673.5999999999999,BAGGAGE_10,BAGGAGE,travel_end,,,,,673.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
673.5999999999999,GPU_2,GPU,travel_end,,,,,673.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
675.5,BAGGAGE_6,BAGGAGE,service_end,BAGGAGE_OUT,,,FL024,655.5,,,,20.0,,
675.5,BAGGAGE_6,BAGGAGE,bag_out_done_signal,,,,FL024,,,,,,,
675.5,BAGGAGE_0,BAGGAGE,bag_out_wait_over,,20.0,,FL024,,,,,,,
676.0,BAGGAGE_6,BAGGAGE,travel_end,,,,,675.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
676.7,BAGGAGE_5,BAGGAGE,service_end,BAGGAGE_OUT,,,FL025,656.7,,,,20.0,,
676.7,BAGGAGE_5,BAGGAGE,bag_out_done_signal,,,,FL025,,,,,,,
676.7,BAGGAGE_3,BAGGAGE,bag_out_wait_over,,20.0,,FL025,,,,,,,
677.4000000000001,BAGGAGE_5,BAGGAGE,travel_end,,,,,676.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
679.4,BAGGAGE_4,BAGGAGE,service_end,BAGGAGE_IN,,,FL022,659.4,,,,20.0,,
679.8,BAGGAGE_4,BAGGAGE,travel_end,,,,,679.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
679.8,GPU_3,GPU,travel_end,,,,,679.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
680.5,CLEAN_7,CLEAN,service_end,CLEAN,,,FL024,655.5,,,,25.0,,
680.5,CATERING_4,CATERING,service_end,CATERING,,,FL024,655.5,,,,25.0,,
681.0,CLEAN_7,CLEAN,travel_end,,,,,680.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
681.0,CATERING_4,CATERING,travel_end,,,,,680.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
681.7,CLEAN_3,CLEAN,service_end,CLEAN,,,FL025,656.7,,,,25.0,,
681.7,CATERING_7,CATERING,service_end,CATERING,,,FL025,656.7,,,,25.0,,
682.4000000000001,CLEAN_3,CLEAN,travel_end,,,,,681.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
682.4000000000001,CATERING_7,CATERING,travel_end,,,,,681.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
687.5,BAGGAGE_11,BAGGAGE,service_end,BAGGAGE_IN,,,FL023,667.5,,,,20.0,,
688.0,BAGGAGE_11,BAGGAGE,travel_end,,,,,687.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
688.3,GPU_0,GPU,travel_end,,,,,687.5,c4,charging_1,"[(0, 0), (-1, 0), (-1, 4), (-1, 6), (-2, 6)]",,,
695.5,BAGGAGE_0,BAGGAGE,service_end,BAGGAGE_IN,,,FL024,675.5,,,,20.0,,
696.0,BAGGAGE_0,BAGGAGE,travel_end,,,,,695.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
696.0,GPU_6,GPU,travel_end,,,,,695.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
696.7,BAGGAGE_3,BAGGAGE,service_end,BAGGAGE_IN,,,FL025,676.7,,,,20.0,,
696.7,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
696.7,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
696.7,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
696.7,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
696.7,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
696.7,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
696.7,FUEL_0,FUEL,dispatch_assigned,FUEL,,,FL026,,,,,,,
696.7,WATER_2,WATER,dispatch_assigned,WATER,,,FL026,,,,,,,
696.7,CLEAN_2,CLEAN,dispatch_assigned,CLEAN,,,FL026,,,,,,,
696.7,CATERING_2,CATERING,dispatch_assigned,CATERING,,,FL026,,,,,,,
696.7,BAGGAGE_2,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL026,,,,,,,
696.7,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
696.7,BAGGAGE_11,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL026,,,,,,,
697.4000000000001,BAGGAGE_3,BAGGAGE,travel_end,,,,,696.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
697.4000000000001,GPU_9,GPU,travel_end,,,,,696.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
697.4000000000001,GPU_2,GPU,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,FUEL_0,FUEL,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,WATER_2,WATER,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,CLEAN_2,CLEAN,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,CATERING_2,CATERING,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,BAGGAGE_2,BAGGAGE,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,BAGGAGE_11,BAGGAGE,travel_end,,,,FL026,696.7,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
697.4000000000001,GPU_2,GPU,gpu_arrived_signal,,,,FL026,,,,,,,
697.4000000000001,FUEL_0,FUEL,gpu_wait_over,,0.0,,FL026,,,,,,,
697.4000000000001,WATER_2,WATER,gpu_wait_over,,0.0,,FL026,,,,,,,
697.4000000000001,CLEAN_2,CLEAN,gpu_wait_over,,0.0,,FL026,,,,,,,
697.4000000000001,CATERING_2,CATERING,gpu_wait_over,,0.0,,FL026,,,,,,,
697.4000000000001,BAGGAGE_2,BAGGAGE,gpu_wait_over,,0.0,,FL026,,,,,,,
697.4000000000001,BAGGAGE_11,BAGGAGE,gpu_wait_over,,0.0,,FL026,,,,,,,
706.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
706.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
706.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
706.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
706.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
706.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
706.0,FUEL_4,FUEL,dispatch_assigned,FUEL,,,FL027,,,,,,,
706.0,WATER_3,WATER,dispatch_assigned,WATER,,,FL027,,,,,,,
706.0,CLEAN_0,CLEAN,dispatch_assigned,CLEAN,,,FL027,,,,,,,
706.0,CATERING_5,CATERING,dispatch_assigned,CATERING,,,FL027,,,,,,,
706.0,BAGGAGE_4,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL027,,,,,,,
706.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
706.0,BAGGAGE_6,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL027,,,,,,,
706.5,GPU_6,GPU,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,FUEL_4,FUEL,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,WATER_3,WATER,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,CLEAN_0,CLEAN,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,CATERING_5,CATERING,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,BAGGAGE_4,BAGGAGE,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,BAGGAGE_6,BAGGAGE,travel_end,,,,FL027,706.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
706.5,GPU_6,GPU,gpu_arrived_signal,,,,FL027,,,,,,,
706.5,FUEL_4,FUEL,gpu_wait_over,,0.0,,FL027,,,,,,,
706.5,WATER_3,WATER,gpu_wait_over,,0.0,,FL027,,,,,,,
706.5,CLEAN_0,CLEAN,gpu_wait_over,,0.0,,FL027,,,,,,,
706.5,CATERING_5,CATERING,gpu_wait_over,,0.0,,FL027,,,,,,,
706.5,BAGGAGE_4,BAGGAGE,gpu_wait_over,,0.0,,FL027,,,,,,,
706.5,BAGGAGE_6,BAGGAGE,gpu_wait_over,,0.0,,FL027,,,,,,,
707.4000000000001,WATER_2,WATER,service_end,WATER,,,FL026,697.4000000000001,,,,10.0,,
708.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
708.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
708.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
708.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
708.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
708.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
708.0,FUEL_2,FUEL,dispatch_assigned,FUEL,,,FL028,,,,,,,
708.0,WATER_1,WATER,dispatch_assigned,WATER,,,FL028,,,,,,,
708.0,CLEAN_4,CLEAN,dispatch_assigned,CLEAN,,,FL028,,,,,,,
708.0,CATERING_1,CATERING,dispatch_assigned,CATERING,,,FL028,,,,,,,
708.0,BAGGAGE_10,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL028,,,,,,,
708.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
708.0,BAGGAGE_1,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL028,,,,,,,
708.1000000000001,WATER_2,WATER,travel_end,,,,,707.4000000000001,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
708.3,GPU_3,GPU,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,FUEL_2,FUEL,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,WATER_1,WATER,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,CLEAN_4,CLEAN,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,CATERING_1,CATERING,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,BAGGAGE_10,BAGGAGE,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,BAGGAGE_1,BAGGAGE,travel_end,,,,FL028,708.0,depot,c5,"[(3, 2), (3, 4), (2, 4)]",,,
708.3,GPU_3,GPU,gpu_arrived_signal,,,,FL028,,,,,,,
708.3,FUEL_2,FUEL,gpu_wait_over,,0.0,,FL028,,,,,,,
708.3,WATER_1,WATER,gpu_wait_over,,0.0,,FL028,,,,,,,
708.3,CLEAN_4,CLEAN,gpu_wait_over,,0.0,,FL028,,,,,,,
708.3,CATERING_1,CATERING,gpu_wait_over,,0.0,,FL028,,,,,,,
708.3,BAGGAGE_10,BAGGAGE,gpu_wait_over,,0.0,,FL028,,,,,,,
708.3,BAGGAGE_1,BAGGAGE,gpu_wait_over,,0.0,,FL028,,,,,,,
709.3426229508198,CLEAN_6,CLEAN,charge_end,,,,,,,,,,charging_2,
709.3426229508198,CATERING_3,CATERING,charge_end,,,,,,,,,,charging_2,
709.3426229508198,BAGGAGE_8,BAGGAGE,charge_start,,,,,,,,,,charging_2,88.64262295081971
710.0426229508198,CLEAN_6,CLEAN,travel_end,,,,,709.3426229508198,charging_2,depot,"[(-2, 0), (3, 0), (3, 2)]",,,
710.0426229508198,CATERING_3,CATERING,travel_end,,,,,709.3426229508198,charging_2,depot,"[(-2, 0), (3, 0), (3, 2)]",,,
712.4000000000001,FUEL_0,FUEL,service_end,FUEL,,,FL026,697.4000000000001,,,,15.0,,
713.1000000000001,FUEL_0,FUEL,travel_end,,,,,712.4000000000001,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
715.2475409836064,BAGGAGE_7,BAGGAGE,charge_end,,,,,,,,,,charging_1,
715.2475409836064,GPU_0,GPU,charge_start,,,,,,,,,,charging_1,26.947540983606473
715.9475409836065,BAGGAGE_7,BAGGAGE,travel_end,,,,,715.2475409836064,charging_1,depot,"[(-2, 0), (3, 0), (3, 2)]",,,
716.5,WATER_3,WATER,service_end,WATER,,,FL027,706.5,,,,10.0,,
717.0,WATER_3,WATER,travel_end,,,,,716.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
717.4000000000001,BAGGAGE_2,BAGGAGE,service_end,BAGGAGE_OUT,,,FL026,697.4000000000001,,,,20.0,,
717.4000000000001,BAGGAGE_2,BAGGAGE,bag_out_done_signal,,,,FL026,,,,,,,
717.4000000000001,BAGGAGE_11,BAGGAGE,bag_out_wait_over,,20.0,,FL026,,,,,,,
718.1000000000001,BAGGAGE_2,BAGGAGE,travel_end,,,,,717.4000000000001,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
718.3,WATER_1,WATER,service_end,WATER,,,FL028,708.3,,,,10.0,,
718.5999999999999,WATER_1,WATER,travel_end,,,,,718.3,c5,depot,"[(2, 4), (3, 4), (3, 2)]",,,
721.5,FUEL_4,FUEL,service_end,FUEL,,,FL027,706.5,,,,15.0,,
722.0,FUEL_4,FUEL,travel_end,,,,,721.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
722.4000000000001,CLEAN_2,CLEAN,service_end,CLEAN,,,FL026,697.4000000000001,,,,25.0,,
722.4000000000001,CATERING_2,CATERING,service_end,CATERING,,,FL026,697.4000000000001,,,,25.0,,
723.1000000000001,CLEAN_2,CLEAN,travel_end,,,,,722.4000000000001,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
